###########################
#### VALE AND WOOD DNA ####
###########################

aldawini_dwarf_friend_dna = { # Aldawini Dwarf-friend
	portrait_info = {
	genes={ 		
			gene_bs_eye_shape={ "vanilla_eye_shape" 127 "vanilla_eye_shape" 127 }
			hairstyles={ "mountain_orc_hairstyles" 155 "no_hairstyles" 0 }
			beards={ "dwarven_beards" 98 "no_beard" 0 }
		}
	}
	enabled = yes
}


holden_dna = {#By icytheveganbtw
	portrait_info = {
		genes={ 		
			hair_color={ 253 86 206 183 }
			skin_color={ 54 38 114 98 }
			eye_color={ 210 164 210 164 }
			gene_chin_forward={ "chin_forward_pos" 144 "chin_forward_pos" 144 }					
			gene_chin_height={ "chin_height_pos" 120 "chin_height_pos" 120 }					
			gene_chin_width={ "chin_width_neg" 125 "chin_width_neg" 125 }					
			gene_eye_angle={ "eye_angle_neg" 126 "eye_angle_neg" 126 }					
			gene_eye_depth={ "eye_depth_neg" 63 "eye_depth_neg" 63 }					
			gene_eye_height={ "eye_height_pos" 136 "eye_height_pos" 136 }					
			gene_eye_distance={ "eye_distance_neg" 116 "eye_distance_neg" 116 }					
			gene_eye_shut={ "eye_shut_pos" 158 "eye_shut_pos" 158 }					
			gene_forehead_angle={ "forehead_angle_neg" 202 "forehead_angle_neg" 202 }					
			gene_forehead_brow_height={ "forehead_brow_height_neg" 114 "forehead_brow_height_neg" 114 }					
			gene_forehead_roundness={ "forehead_roundness_pos" 176 "forehead_roundness_pos" 176 }					
			gene_forehead_width={ "forehead_width_pos" 133 "forehead_width_pos" 133 }					
			gene_forehead_height={ "forehead_height_pos" 136 "forehead_height_pos" 136 }					
			gene_head_height={ "head_height_pos" 152 "head_height_pos" 152 }					
			gene_head_width={ "head_width_pos" 142 "head_width_pos" 142 }					
			gene_head_profile={ "head_profile_neg" 76 "head_profile_neg" 76 }					
			gene_head_top_height={ "head_top_height_neg" 107 "head_top_height_neg" 107 }					
			gene_head_top_width={ "head_top_width_pos" 133 "head_top_width_pos" 133 }					
			gene_jaw_angle={ "jaw_angle_neg" 135 "jaw_angle_neg" 135 }					
			gene_jaw_forward={ "jaw_forward_pos" 135 "jaw_forward_pos" 135 }					
			gene_jaw_height={ "jaw_height_neg" 123 "jaw_height_neg" 123 }					
			gene_jaw_width={ "jaw_width_pos" 155 "jaw_width_pos" 155 }					
			gene_mouth_corner_depth={ "mouth_corner_depth_pos" 134 "mouth_corner_depth_pos" 134 }					
			gene_mouth_corner_height={ "mouth_corner_height_pos" 128 "mouth_corner_height_pos" 128 }					
			gene_mouth_forward={ "mouth_forward_neg" 120 "mouth_forward_neg" 120 }					
			gene_mouth_height={ "mouth_height_neg" 125 "mouth_height_neg" 125 }					
			gene_mouth_width={ "mouth_width_pos" 135 "mouth_width_pos" 135 }					
			gene_mouth_upper_lip_size={ "mouth_upper_lip_size_pos" 153 "mouth_upper_lip_size_pos" 153 }					
			gene_mouth_lower_lip_size={ "mouth_lower_lip_size_pos" 127 "mouth_lower_lip_size_pos" 127 }					
			gene_mouth_open={ "mouth_open_neg" 79 "mouth_open_neg" 79 }					
			gene_neck_length={ "neck_length_pos" 133 "neck_length_pos" 133 }					
			gene_neck_width={ "neck_width_neg" 104 "neck_width_neg" 104 }					
			gene_bs_cheek_forward={ "cheek_forward_neg" 95 "cheek_forward_neg" 95 }					
			gene_bs_cheek_height={ "cheek_height_pos" 24 "cheek_height_pos" 24 }					
			gene_bs_cheek_width={ "cheek_width_pos" 25 "cheek_width_pos" 25 }					
			gene_bs_ear_angle={ "ear_angle_neg" 33 "ear_angle_neg" 33 }					
			gene_bs_ear_inner_shape={ "ear_inner_shape_pos" 1 "ear_inner_shape_pos" 1 }					
			gene_bs_ear_bend={ "ear_both_bend_pos" 68 "ear_both_bend_pos" 68 }					
			gene_bs_ear_outward={ "ear_outward_neg" 10 "ear_outward_neg" 10 }					
			gene_bs_ear_size={ "ear_size_pos" 69 "ear_size_pos" 69 }					
			gene_bs_eye_corner_depth={ "eye_corner_depth_pos" 161 "eye_corner_depth_pos" 161 }					
			gene_bs_eye_fold_shape={ "eye_fold_shape_neg" 2 "eye_fold_shape_neg" 2 }					
			gene_bs_eye_size={ "eye_size_neg" 105 "eye_size_neg" 105 }					
			gene_bs_eye_upper_lid_size={ "eye_upper_lid_size_pos" 94 "eye_upper_lid_size_pos" 94 }					
			gene_bs_forehead_brow_curve={ "forehead_brow_curve_pos" 38 "forehead_brow_curve_pos" 38 }					
			gene_bs_forehead_brow_forward={ "forehead_brow_forward_pos" 131 "forehead_brow_forward_pos" 131 }					
			gene_bs_forehead_brow_inner_height={ "forehead_brow_inner_height_neg" 1 "forehead_brow_inner_height_neg" 1 }					
			gene_bs_forehead_brow_outer_height={ "forehead_brow_outer_height_neg" 67 "forehead_brow_outer_height_neg" 67 }					
			gene_bs_forehead_brow_width={ "forehead_brow_width_pos" 49 "forehead_brow_width_pos" 49 }					
			gene_bs_jaw_def={ "jaw_def_pos" 0 "jaw_def_pos" 0 }					
			gene_bs_mouth_lower_lip_def={ "mouth_lower_lip_def_pos" 10 "mouth_lower_lip_def_pos" 10 }					
			gene_bs_mouth_lower_lip_full={ "mouth_lower_lip_full_neg" 6 "mouth_lower_lip_full_neg" 6 }					
			gene_bs_mouth_lower_lip_pad={ "mouth_lower_lip_pad_pos" 33 "mouth_lower_lip_pad_pos" 33 }					
			gene_bs_mouth_lower_lip_width={ "mouth_lower_lip_width_neg" 61 "mouth_lower_lip_width_neg" 61 }					
			gene_bs_mouth_philtrum_def={ "mouth_philtrum_def_pos" 7 "mouth_philtrum_def_pos" 7 }					
			gene_bs_mouth_philtrum_shape={ "mouth_philtrum_shape_neg" 33 "mouth_philtrum_shape_neg" 33 }					
			gene_bs_mouth_philtrum_width={ "mouth_philtrum_width_neg" 125 "mouth_philtrum_width_neg" 125 }					
			gene_bs_mouth_upper_lip_def={ "mouth_upper_lip_def_pos" 29 "mouth_upper_lip_def_pos" 29 }					
			gene_bs_mouth_upper_lip_full={ "mouth_upper_lip_full_neg" 68 "mouth_upper_lip_full_neg" 68 }					
			gene_bs_mouth_upper_lip_profile={ "mouth_upper_lip_profile_neg" 10 "mouth_upper_lip_profile_neg" 10 }					
			gene_bs_mouth_upper_lip_width={ "mouth_upper_lip_width_neg" 99 "mouth_upper_lip_width_neg" 99 }					
			gene_bs_nose_forward={ "nose_forward_neg" 5 "nose_forward_neg" 5 }					
			gene_bs_nose_height={ "nose_height_pos" 34 "nose_height_pos" 34 }					
			gene_bs_nose_length={ "nose_length_pos" 109 "nose_length_pos" 109 }					
			gene_bs_nose_nostril_height={ "nose_nostril_height_pos" 1 "nose_nostril_height_pos" 1 }					
			gene_bs_nose_nostril_width={ "nose_nostril_width_pos" 13 "nose_nostril_width_pos" 13 }					
			gene_bs_nose_profile={ "nose_profile_hawk" 49 "nose_profile_hawk" 49 }					
			gene_bs_nose_ridge_angle={ "nose_ridge_angle_neg" 1 "nose_ridge_angle_neg" 1 }					
			gene_bs_nose_ridge_width={ "nose_ridge_width_pos" 21 "nose_ridge_width_pos" 21 }					
			gene_bs_nose_size={ "nose_size_neg" 9 "nose_size_neg" 9 }					
			gene_bs_nose_tip_angle={ "nose_tip_angle_neg" 29 "nose_tip_angle_neg" 29 }					
			gene_bs_nose_tip_forward={ "nose_tip_forward_pos" 69 "nose_tip_forward_pos" 69 }					
			gene_bs_nose_tip_width={ "nose_tip_width_neg" 15 "nose_tip_width_neg" 15 }					
			face_detail_cheek_def={ "cheek_def_02" 36 "cheek_def_02" 36 }					
			face_detail_cheek_fat={ "cheek_fat_03_pos" 125 "cheek_fat_03_pos" 125 }					
			face_detail_chin_cleft={ "chin_dimple" 1 "chin_dimple" 1 }					
			face_detail_chin_def={ "chin_def" 168 "chin_def" 168 }					
			face_detail_eye_lower_lid_def={ "eye_lower_lid_def_02" 117 "eye_lower_lid_def_02" 117 }					
			face_detail_eye_socket={ "eye_socket_01" 15 "eye_socket_01" 15 }					
			face_detail_nasolabial={ "nasolabial_02" 19 "nasolabial_02" 19 }					
			face_detail_nose_ridge_def={ "nose_ridge_def_pos" 139 "nose_ridge_def_pos" 139 }					
			face_detail_nose_tip_def={ "nose_tip_def" 4 "nose_tip_def" 4 }					
			face_detail_temple_def={ "temple_def" 209 "temple_def" 209 }					
			expression_brow_wrinkles={ "brow_wrinkles_01" 60 "brow_wrinkles_01" 60 }					
			expression_eye_wrinkles={ "eye_wrinkles_01" 76 "eye_wrinkles_01" 76 }					
			expression_forehead_wrinkles={ "forehead_wrinkles_01" 145 "forehead_wrinkles_01" 145 }					
			expression_other={ "cheek_wrinkles_both_01" 0 "cheek_wrinkles_both_01" 0 }					
			complexion={ "complexion_13" 215 "complexion_13" 215 }					
			gene_height={ "normal_height" 124 "normal_height" 124 }	# Evaluated		
			gene_bs_body_type={ "body_fat_head_fat_medium" 134 "body_fat_head_fat_medium" 134 }					
			gene_bs_body_shape={ "body_shape_apple_half" 100 "body_shape_apple_half" 100 }					
			gene_bs_bust={ "bust_default" 6 "bust_default" 6 }					
			gene_age={ "old_2" 118 "old_2" 118 }					
			gene_eyebrows_shape={ "avg_spacing_lower_thickness" 206 "avg_spacing_lower_thickness" 206 }					
			gene_eyebrows_fullness={ "layer_2_high_thickness" 181 "layer_2_high_thickness" 181 }					
			gene_body_hair={ "body_hair_avg" 191 "body_hair_avg" 191 }					
			gene_hair_type={ "hair_straight" 168 "hair_straight" 168 }					
			gene_baldness={ "male_pattern_baldness" 68 "male_pattern_baldness" 68 }					
			gene_ear_point={ "ear_point_pos" 12 "ear_point_pos" 12 }					
			gene_lotr_race_shape={ "man" 127 "man" 127 }					
			gene_uruk_head_decals={ "no_decal" 127 "no_decal" 127 }					
			gene_uruk_body_decals={ "no_decal" 127 "no_decal" 127 }					
			gene_haradrim_head_decals={ "no_decal" 127 "no_decal" 127 }					
			gene_subdermal_implant_decals={ "no_decal" 127 "no_decal" 127 }					
			eye_accessory={ "normal_eyes" 143 "normal_eyes" 143 }					
			teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }					
			eyelashes_accessory={ "normal_eyelashes" 1 "normal_eyelashes" 1 }					
			race_head_accessory={ "man" 0 "man" 0 }					
			race_body_accessory={ "man" 0 "man" 0 }					
			gene_bs_eye_height_inside={ "vanilla_eye_height_inside" 127 "vanilla_eye_height_inside" 127 }
			gene_bs_eye_height_outisde={ "vanilla_eye_height_outisde" 127 "vanilla_eye_height_outisde" 127 }
			gene_bs_ear_lobe={ "vanilla_ear_lobe" 127 "vanilla_ear_lobe" 127 }
			gene_bs_nose_central_width={ "vanilla_nose_central_width" 105 "vanilla_nose_central_width" 105 }
			gene_bs_nose_septum_width={ "vanilla_nose_septum_width" 127 "vanilla_nose_septum_width" 127 }
			gene_bs_mouth_lower_lip_profile={ "vanilla_lower_lip_profile" 127 "vanilla_lower_lip_profile" 127 }
			gene_bs_eye_outer_width={ "vanilla_eye_outer_width" 127 "vanilla_eye_outer_width" 127 }
			gene_bs_head_asymmetry_1={ "vanilla_head_asymmetry_1" 127 "vanilla_head_asymmetry_1" 127 }
			gene_bs_mouth_center_curve={ "vanilla_mouth_center_curve" 127 "vanilla_mouth_center_curve" 127 }
			gene_bs_eyebrow_straight={ "eyebrow_straight" 47 "vanilla_eyebrow_straight" 47 }
			gene_bs_head_shape={ "vanilla_head_round_shape" 127 "vanilla_head_round_shape" 127 }
			gene_bs_nose_septum_height={ "vanilla_nose_septum_height" 127 "vanilla_nose_septum_height" 127 }
			gene_bs_head_lower_height={ "vanilla_head_lower_height" 127 "vanilla_head_lower_height" 127 }
			gene_bs_nose_flared_nostril={ "vanilla_nose_flared_nostril" 127 "vanilla_nose_flared_nostril" 127 }
			gene_bs_mouth_upper_lip_forward={ "vanilla_upper_lip_forward" 127 "vanilla_upper_lip_forward" 127 }
			gene_bs_mouth_lower_lip_forward={ "vanilla_lower_lip_forward" 127 "vanilla_lower_lip_forward" 127 }
			gene_bs_nose_swollen={ "nose_swollen" 0 "vanilla_nose_swollen" 0 }
			gene_bs_ears_fantasy={ "vanilla_ears_fantasy" 127 "vanilla_ears_fantasy" 127 }
			gene_bs_mouth_glamour_lips={ "vanilla_mouth_glamour_lips" 127 "vanilla_mouth_glamour_lips" 127 }
			face_detail_eye_upper_lid_def={ "vanilla_upper_lid_def" 127 "vanilla_upper_lid_def" 127 }
			gene_eyebrow_inner_width={ "vanilla_eyebrow_inner_width" 127 "vanilla_eyebrow_inner_width" 127 }
			gene_bs_eye_lower_lid_size={ "vanilla_eye_lower_lid_size" 127 "vanilla_eye_lower_lid_size" 127 }
			gene_bs_eye_shape={ "vanilla_eye_shape" 127 "vanilla_eye_shape" 127 }
			hairstyles={ "barbershop_lotr_hairstyles" 179 "no_hairstyles" 0 }
			beards={ "dwarven_beards" 150 "no_beard" 0 }
		}
	}
	enabled = yes
}
